CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
0.0,"svmem(total=540894633984, available=514442067968, percent=4.9, used=22912147456, free=368960684032, active=57701679104, inactive=103305109504, buffers=2552487936, cached=146469314560, shared=39157760, slab=7684575232)","sdiskusage(total=938517508096, used=394182561792, free=496585416704, percent=44.3)",-1,2025-03-12 20:31:32.759931
99.7,"svmem(total=540894633984, available=514139037696, percent=4.9, used=23215185920, free=368657612800, active=58004893696, inactive=103305142272, buffers=2552487936, cached=146469347328, shared=39157760, slab=7685292032)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 20:31:35.069559
99.5,"svmem(total=540894633984, available=513402294272, percent=5.1, used=23951925248, free=367920791552, active=58710941696, inactive=103305175040, buffers=2552487936, cached=146469429248, shared=39157760, slab=7686676480)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:37.389878
100.8,"svmem(total=540894633984, available=513012817920, percent=5.2, used=24341381120, free=367531311104, active=59099475968, inactive=103305183232, buffers=2552500224, cached=146469441536, shared=39161856, slab=7686184960)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:39.702561
99.5,"svmem(total=540894633984, available=512708632576, percent=5.2, used=24645562368, free=367227076608, active=59403280384, inactive=103305211904, buffers=2552500224, cached=146469494784, shared=39161856, slab=7687094272)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:42.011231
95.3,"svmem(total=540894633984, available=510702129152, percent=5.6, used=26639474688, free=365220564992, active=61309399040, inactive=103317803008, buffers=2552500224, cached=146482094080, shared=51744768, slab=7692673024)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:44.318246
99.5,"svmem(total=540894633984, available=510440960000, percent=5.6, used=26898280448, free=364959346688, active=61562261504, inactive=103320215552, buffers=2552508416, cached=146484498432, shared=54108160, slab=7694032896)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:46.640919
99.6,"svmem(total=540894633984, available=509125668864, percent=5.9, used=28211482624, free=363644219392, active=62872899584, inactive=103322345472, buffers=2552508416, cached=146486423552, shared=56205312, slab=7694458880)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:48.979565
204.2,"svmem(total=540894633984, available=509090279424, percent=5.9, used=28246896640, free=363608702976, active=62906490880, inactive=103322386432, buffers=2552520704, cached=146486513664, shared=56205312, slab=7694454784)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:51.326047
321.9,"svmem(total=540894633984, available=507154788352, percent=6.2, used=30182383616, free=361673191424, active=64839491584, inactive=103322402816, buffers=2552520704, cached=146486538240, shared=56205312, slab=7695699968)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:53.645143
815.2,"svmem(total=540894633984, available=507103764480, percent=6.2, used=30233444352, free=361622110208, active=64899203072, inactive=103322460160, buffers=2552524800, cached=146486554624, shared=56205312, slab=7696977920)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:55.960287
804.5,"svmem(total=540894633984, available=507115798528, percent=6.2, used=30221410304, free=361634095104, active=64887963648, inactive=103322509312, buffers=2552524800, cached=146486603776, shared=56205312, slab=7697125376)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:31:58.300003
752.4,"svmem(total=540894633984, available=507113816064, percent=6.2, used=30223380480, free=361632108544, active=64887296000, inactive=103322509312, buffers=2552524800, cached=146486620160, shared=56205312, slab=7696646144)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:00.644388
858.0,"svmem(total=540894633984, available=507099426816, percent=6.2, used=30237777920, free=361617694720, active=64899518464, inactive=103322533888, buffers=2552524800, cached=146486636544, shared=56205312, slab=7697530880)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:03.017813
703.6,"svmem(total=540894633984, available=507110768640, percent=6.2, used=30226419712, free=361629036544, active=64887525376, inactive=103322533888, buffers=2552524800, cached=146486652928, shared=56205312, slab=7696728064)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:05.353413
756.8,"svmem(total=540894633984, available=507096805376, percent=6.2, used=30240366592, free=361615036416, active=64899309568, inactive=103322537984, buffers=2552524800, cached=146486706176, shared=56205312, slab=7697956864)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:07.668004
556.3,"svmem(total=540894633984, available=507109642240, percent=6.2, used=30227521536, free=361627832320, active=64887566336, inactive=103322578944, buffers=2552524800, cached=146486755328, shared=56205312, slab=7696564224)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:09.999370
697.3,"svmem(total=540894633984, available=507101065216, percent=6.2, used=30236049408, free=361619255296, active=64890748928, inactive=103322578944, buffers=2552524800, cached=146486804480, shared=56205312, slab=7696924672)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:12.308940
811.9,"svmem(total=540894633984, available=507086565376, percent=6.3, used=30250565632, free=361604722688, active=64904302592, inactive=103322611712, buffers=2552524800, cached=146486820864, shared=56205312, slab=7697006592)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:14.630768
779.0,"svmem(total=540894633984, available=507099197440, percent=6.2, used=30237949952, free=361617321984, active=64891944960, inactive=103322644480, buffers=2552524800, cached=146486837248, shared=56205312, slab=7697088512)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:16.964609
961.7,"svmem(total=540894633984, available=507085189120, percent=6.3, used=30251978752, free=361603244032, active=64903499776, inactive=103322714112, buffers=2552524800, cached=146486886400, shared=56205312, slab=7697022976)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:19.272704
568.6,"svmem(total=540894633984, available=507069820928, percent=6.3, used=30267334656, free=361587871744, active=64920260608, inactive=103322718208, buffers=2552524800, cached=146486902784, shared=56205312, slab=7696809984)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:21.589028
901.2,"svmem(total=540894633984, available=507069558784, percent=6.3, used=30267592704, free=361587597312, active=64922013696, inactive=103322730496, buffers=2552524800, cached=146486919168, shared=56205312, slab=7696859136)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:23.922772
634.5,"svmem(total=540894633984, available=507080953856, percent=6.3, used=30256197632, free=361598976000, active=64908750848, inactive=103322746880, buffers=2552524800, cached=146486935552, shared=56205312, slab=7696744448)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:26.261396
675.2,"svmem(total=540894633984, available=507080609792, percent=6.3, used=30256549888, free=361598541824, active=64908500992, inactive=103322804224, buffers=2552524800, cached=146487017472, shared=56205312, slab=7696924672)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:28.575914
737.9,"svmem(total=540894633984, available=507054383104, percent=6.3, used=30282756096, free=361572315136, active=64935358464, inactive=103322804224, buffers=2552524800, cached=146487037952, shared=56205312, slab=7696867328)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:30.883404
675.0,"svmem(total=540894633984, available=507049148416, percent=6.3, used=30287974400, free=361567080448, active=64937037824, inactive=103322804224, buffers=2552524800, cached=146487054336, shared=56205312, slab=7697293312)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:33.213841
834.8,"svmem(total=540894633984, available=507062558720, percent=6.3, used=30274555904, free=361580449792, active=64923795456, inactive=103322845184, buffers=2552524800, cached=146487103488, shared=56205312, slab=7696883712)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:35.547784
667.7,"svmem(total=540894633984, available=507016962048, percent=6.3, used=30320173056, free=361534816256, active=64978776064, inactive=103322882048, buffers=2552524800, cached=146487119872, shared=56205312, slab=7697207296)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:37.860041
762.8,"svmem(total=540894633984, available=507010342912, percent=6.3, used=30326784000, free=361528188928, active=64988307456, inactive=103322890240, buffers=2552524800, cached=146487136256, shared=56205312, slab=7696715776)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:40.203889
596.3,"svmem(total=540894633984, available=507002249216, percent=6.3, used=30334869504, free=361520054272, active=64996220928, inactive=103322931200, buffers=2552524800, cached=146487185408, shared=56205312, slab=7696781312)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:42.522916
683.7,"svmem(total=540894633984, available=507006251008, percent=6.3, used=30330830848, free=361524076544, active=64989302784, inactive=103322959872, buffers=2552524800, cached=146487201792, shared=56205312, slab=7697534976)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:44.859745
497.1,"svmem(total=540894633984, available=506992431104, percent=6.3, used=30344634368, free=361510256640, active=65007636480, inactive=103322959872, buffers=2552524800, cached=146487218176, shared=56205312, slab=7696584704)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:47.178245
744.5,"svmem(total=540894633984, available=506975514624, percent=6.3, used=30361559040, free=361493282816, active=65026387968, inactive=103323017216, buffers=2552524800, cached=146487267328, shared=56205312, slab=7697625088)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:49.488734
591.4,"svmem(total=540894633984, available=507216429056, percent=6.2, used=30120693760, free=361734098944, active=64790994944, inactive=103323115520, buffers=2552524800, cached=146487316480, shared=56205312, slab=7697248256)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:51.813338
527.0,"svmem(total=540894633984, available=507125633024, percent=6.2, used=30211522560, free=361643253760, active=64887685120, inactive=103323164672, buffers=2552524800, cached=146487332864, shared=56205312, slab=7696486400)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:54.150383
649.4,"svmem(total=540894633984, available=507109191680, percent=6.2, used=30227959808, free=361626800128, active=64902811648, inactive=103323176960, buffers=2552524800, cached=146487349248, shared=56205312, slab=7698026496)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:56.470286
754.5,"svmem(total=540894633984, available=507121692672, percent=6.2, used=30215430144, free=361639268352, active=64889569280, inactive=103323209728, buffers=2552537088, cached=146487398400, shared=56205312, slab=7696699392)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:32:58.800873
658.4,"svmem(total=540894633984, available=507120402432, percent=6.2, used=30216716288, free=361637965824, active=64890146816, inactive=103323222016, buffers=2552537088, cached=146487414784, shared=56205312, slab=7696846848)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:01.119667
732.8,"svmem(total=540894633984, available=507208806400, percent=6.2, used=30128324608, free=361726300160, active=64807682048, inactive=103323250688, buffers=2552537088, cached=146487472128, shared=56205312, slab=7697436672)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:03.436154
727.0,"svmem(total=540894633984, available=507220869120, percent=6.2, used=30116286464, free=361738321920, active=64801345536, inactive=103323279360, buffers=2552537088, cached=146487488512, shared=56205312, slab=7696846848)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:05.758680
805.0,"svmem(total=540894633984, available=507204612096, percent=6.2, used=30132527104, free=361722023936, active=64814841856, inactive=103323279360, buffers=2552537088, cached=146487545856, shared=56205312, slab=7696912384)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:08.083199
703.5,"svmem(total=540894633984, available=507213279232, percent=6.2, used=30123855872, free=361730646016, active=64806256640, inactive=103323324416, buffers=2552537088, cached=146487595008, shared=56205312, slab=7695667200)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:10.416296
656.2,"svmem(total=540894633984, available=507210838016, percent=6.2, used=30126305280, free=361728176128, active=64808636416, inactive=103323353088, buffers=2552537088, cached=146487615488, shared=56205312, slab=7696879616)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:12.732841
803.8,"svmem(total=540894633984, available=507218067456, percent=6.2, used=30119075840, free=361735356416, active=64805728256, inactive=103323402240, buffers=2552537088, cached=146487664640, shared=56205312, slab=7694815232)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:15.070714
816.7,"svmem(total=540894633984, available=507171368960, percent=6.2, used=30165794816, free=361688498176, active=64822620160, inactive=103323561984, buffers=2552537088, cached=146487803904, shared=56205312, slab=7695863808)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:17.394024
842.0,"svmem(total=540894633984, available=507169456128, percent=6.2, used=30167699456, free=361686544384, active=64820707328, inactive=103323602944, buffers=2552537088, cached=146487853056, shared=56205312, slab=7696216064)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:19.732480
906.4,"svmem(total=540894633984, available=507182776320, percent=6.2, used=30154387456, free=361699840000, active=64811630592, inactive=103323627520, buffers=2552537088, cached=146487869440, shared=56205312, slab=7696019456)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:22.062289
615.1,"svmem(total=540894633984, available=507172904960, percent=6.2, used=30164242432, free=361689935872, active=64823549952, inactive=103323660288, buffers=2552549376, cached=146487906304, shared=56205312, slab=7697231872)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:24.381209
886.0,"svmem(total=540894633984, available=507177680896, percent=6.2, used=30159458304, free=361694625792, active=64812511232, inactive=103323668480, buffers=2552549376, cached=146488000512, shared=56205312, slab=7696650240)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:26.719528
769.2,"svmem(total=540894633984, available=507179040768, percent=6.2, used=30158098432, free=361695932416, active=64812310528, inactive=103323721728, buffers=2552549376, cached=146488053760, shared=56205312, slab=7695978496)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:29.045245
792.4,"svmem(total=540894633984, available=507166461952, percent=6.2, used=30170628096, free=361683345408, active=64823263232, inactive=103323729920, buffers=2552557568, cached=146488102912, shared=56205312, slab=7697059840)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:31.364408
595.7,"svmem(total=540894633984, available=507180400640, percent=6.2, used=30156738560, free=361697120256, active=64812695552, inactive=103323783168, buffers=2552557568, cached=146488217600, shared=56205312, slab=7696941056)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:33.706215
546.9,"svmem(total=540894633984, available=507181969408, percent=6.2, used=30155161600, free=361698643968, active=64812642304, inactive=103323828224, buffers=2552557568, cached=146488270848, shared=56205312, slab=7695884288)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:36.031726
971.3,"svmem(total=540894633984, available=507167318016, percent=6.2, used=30169808896, free=361683968000, active=64827363328, inactive=103323852800, buffers=2552569856, cached=146488287232, shared=56205312, slab=7697457152)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:38.376972
773.5,"svmem(total=540894633984, available=507180871680, percent=6.2, used=30156251136, free=361697370112, active=64814342144, inactive=103323897856, buffers=2552569856, cached=146488442880, shared=56205312, slab=7697215488)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:40.712074
843.8,"svmem(total=540894633984, available=507168391168, percent=6.2, used=30168748032, free=361684824064, active=64827944960, inactive=103323959296, buffers=2552569856, cached=146488492032, shared=56205312, slab=7697788928)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:43.035097
654.9,"svmem(total=540894633984, available=507181154304, percent=6.2, used=30155956224, free=361697554432, active=64816611328, inactive=103323959296, buffers=2552582144, cached=146488541184, shared=56205312, slab=7697297408)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:45.391611
696.5,"svmem(total=540894633984, available=507180847104, percent=6.2, used=30156267520, free=361697095680, active=64816939008, inactive=103323967488, buffers=2552582144, cached=146488688640, shared=56205312, slab=7697223680)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:47.696559
698.7,"svmem(total=540894633984, available=507168677888, percent=6.2, used=30168436736, free=361684910080, active=64829669376, inactive=103323983872, buffers=2552582144, cached=146488705024, shared=56205312, slab=7698321408)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:50.014555
849.3,"svmem(total=540894633984, available=507168309248, percent=6.2, used=30168788992, free=361684496384, active=64830742528, inactive=103324016640, buffers=2552594432, cached=146488754176, shared=56205312, slab=7698337792)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:52.328257
452.8,"svmem(total=540894633984, available=507225034752, percent=6.2, used=30112481280, free=361741180928, active=64774909952, inactive=103323832320, buffers=2552594432, cached=146488377344, shared=55812096, slab=7697879040)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:54.668274
898.8,"svmem(total=540894633984, available=507221925888, percent=6.2, used=30115151872, free=361738035200, active=64774729728, inactive=103324061696, buffers=2552594432, cached=146488852480, shared=56205312, slab=7699345408)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:56.984460
867.2,"svmem(total=540894633984, available=507233378304, percent=6.2, used=30103744512, free=361749389312, active=64763727872, inactive=103324160000, buffers=2552594432, cached=146488905728, shared=56205312, slab=7698935808)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:33:59.328059
640.1,"svmem(total=540894633984, available=507219480576, percent=6.2, used=30117621760, free=361735483392, active=64775577600, inactive=103324172288, buffers=2552606720, cached=146488922112, shared=56205312, slab=7699222528)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:01.642205
721.2,"svmem(total=540894633984, available=507209875456, percent=6.2, used=30127226880, free=361725829120, active=64784363520, inactive=103324188672, buffers=2552606720, cached=146488971264, shared=56205312, slab=7698255872)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:03.977013
764.6,"svmem(total=540894633984, available=507195633664, percent=6.2, used=30141501440, free=361711538176, active=64796999680, inactive=103324237824, buffers=2552606720, cached=146488987648, shared=56205312, slab=7699255296)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:06.291507
553.9,"svmem(total=540894633984, available=507209674752, percent=6.2, used=30127452160, free=361725571072, active=64783929344, inactive=103324246016, buffers=2552606720, cached=146489004032, shared=56205312, slab=7698714624)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:08.625072
667.2,"svmem(total=540894633984, available=507185463296, percent=6.2, used=30151655424, free=361701318656, active=64808591360, inactive=103324286976, buffers=2552606720, cached=146489053184, shared=56205312, slab=7699288064)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:10.933597
856.4,"svmem(total=540894633984, available=507178684416, percent=6.2, used=30158417920, free=361694531584, active=64817483776, inactive=103324295168, buffers=2552614912, cached=146489069568, shared=56205312, slab=7699230720)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:13.258120
758.7,"svmem(total=540894633984, available=507138277376, percent=6.2, used=30198833152, free=361654099968, active=64856539136, inactive=103324319744, buffers=2552614912, cached=146489085952, shared=56205312, slab=7699181568)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:34:15.590796
